902/921,920,901,status,main_number,cd,number,[HL]GPレンズ検索シート,brand_name,color_name,wearing_period,price,pcs,maxpower,dia,g_dia,bc,water_content,kinou,spec,obj_color,bandle,/Users/asano/Desktop/data_sample/Links/,lens_gazou,kurome_gazou,chame_gazou,sample_image,lens_image,black_eyes,brown_eyes,/Users/asano/マイドライブ（yuuki-asano@hotelovers.co.jp）/【※フォルダ名編集禁止】109販促画像格納/1day,/Users/asano/Desktop/data/Links/,power,bandle_siji,QUIZ_E&J,QUIZ_Cc,comment,delete_comment,cc_main_number,cc_brand_name,cc_color_name,cc_brandxcolor,cc_wearing_period,cc,cc_dia,cc_g_dia,cc_okasan,cc_seisa
TRUE,TRUE,OK,-,RAI0002,dlgr,3302,PB,レイン,ドールグレー,1month,"1,980",2,度なしのみ取扱い,14.5,13.7,8.6,38,"モイスト,UVカット","モイスト,UVカット",#8eb3c8,/Users/asano/Desktop/data_sample/Links/bundle_pb_monthly.jpg,https://drive.google.com/file/d/11fg7xuOSFCy3rdbiP44OJcNx2096dmIt/view?usp=drivesdk,https://drive.google.com/file/d/1XIGHdTMx8Vi_yRGyu8Qfwto9sXyLAMaH/view?usp=drivesdk,https://drive.google.com/drive/folders/1VGLXSd3jTTPS6Thxk8SMGDAsZlTzq5S9,https://drive.google.com/drive/folders/1FhpOlFv3lSvbTCKKFw1bSGlMs6UisoTq,/Users/asano/Desktop/data/Links/1month/レイン/ドールグレー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/レイン/ドールグレー/lens.jpg,/Users/asano/Desktop/data/Links/1month/レイン/ドールグレー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/レイン/ドールグレー/茶目/brown.jpg,https://static.growthpalette.com/img/post/c3d23dfd-e59b-4360-8188-76d3579f772a/dd954b10894957868466e91c339ec9df.jpg,https://static.growthpalette.com/img/post/0a0f344d-bc81-46ae-ad7c-8d3503487d57/d1b6f57ec4b16d943adc1cad51f861e4.jpg,度なしのみ,2箱_背景が水色,RAI0002ドールグレー,グレー,"ハーフ系になりすぎない青みグレー✨️
ガラス玉みたいな透明感かわいい♡",-,RAI0001,レイン,リリーラテ,RAI0001リリーラテ,1day,"ベージュ,ヘーゼル",14.5mm,13.7mm,ベージュ,1
TRUE,TRUE,OK,-,RAI0002,nmpl,3303,PB,レイン,ネモフィラ,1month,"1,980",2,度なしのみ取扱い,14.5,13.7,8.6,38,"モイスト,UVカット","モイスト,UVカット",#8eb3c8,/Users/asano/Desktop/data_sample/Links/bundle_pb_monthly.jpg,https://drive.google.com/file/d/1qiAU6edD_KWnSFNOUmuhKcE-3l_yhbKu/view?usp=drivesdk,https://drive.google.com/file/d/1F4OeCuoaiWiVVfpFM6slhxNSLYxX3dIL/view?usp=drivesdk,https://drive.google.com/drive/folders/1pqAS_wsVxP4FLnSjZWsxqxVQC-1umVXF,https://drive.google.com/drive/folders/11RsJRAQ8_O4qzrv7M9fioY0RJk4uQCex,/Users/asano/Desktop/data/Links/1month/レイン/ネモフィラ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/レイン/ネモフィラ/lens.jpg,/Users/asano/Desktop/data/Links/1month/レイン/ネモフィラ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/レイン/ネモフィラ/茶目/brown.jpg,https://static.growthpalette.com/img/post/7166336f-6dfb-405f-9a01-79a44f8e16a3/f7a80cac7ec4740613c91d1fa12e695f.jpg,https://static.growthpalette.com/img/post/cc219cb9-7ecd-47f2-88a2-58eea71ba6ca/f2f025c0c69435bf28922a43feda25b4.jpg,度なしのみ,2箱_背景が水色,RAI0002ネモフィラ,ブルー,"盛れる水色コン。
コスプレほどいかないけどちゃんと高発色💙",-,VG0002,ビクトリアガーデン,スプライトグレー,VG0002スプライトグレー,1day,グレー,15.0mm,14.6mm,グレー,1
TRUE,TRUE,OK,-,VG0002,spgry,3401,PB,ビクトリアガーデン,スプライトグレー,1day,"1,760",10,-8,15,14.6,8.7,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1r5RnkhW2NQxoQxWJ5GvEpLQTssuExzJd/view?usp=drivesdk,https://drive.google.com/file/d/1etTdokQouVB27CgN2C52bNXtazMZkZbU/view?usp=drivesdk,https://drive.google.com/drive/folders/1va38VypzRU1Mf36abEgyMkWj5N0X8q3C,https://drive.google.com/drive/folders/1h4fhyTDuF9GGBP49zGfcQMZy4lw1b7_0,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/スプライトグレー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/スプライトグレー/lens.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/スプライトグレー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/スプライトグレー/茶目/brown.jpg,https://static.growthpalette.com/img/post/09d91c43-70cd-4078-a4ad-b45e43e9e57b/9c7ddd5e2d00f7bfc0c29b2696eac1c6.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/VG0002-SPGRY-4.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,VG0002スプライトグレー,グレー,目がギラギラになれるグレコン♡,目がギラギラになれるグレコン♡,VG0002,ビクトリアガーデン,チーキーベア,VG0002チーキーベア,1day,グレー,15.0mm,14.6mm,グレー,1
TRUE,TRUE,OK,-,VG0002,cyb,3402,PB,ビクトリアガーデン,チーキーベア,1day,"1,760",10,-8,15,14.6,8.7,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/120wNx3k75hudJu8NJISZF3oMNQixjMP6/view?usp=drivesdk,https://drive.google.com/file/d/179UhnAWFsvBWXk2FM193C5iry_vB1KgJ/view?usp=drivesdk,https://drive.google.com/drive/folders/1bMqyi9hCc2ytkCisVSWvhFUo-5GlOnyP,https://drive.google.com/drive/folders/1nbgl3a4Z96vTdfrTQjlJOWt1zD0HDkJU,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/チーキーベア/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/チーキーベア/lens.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/チーキーベア/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/チーキーベア/茶目/brown.jpg,https://static.growthpalette.com/img/post/28ca5c40-9f2b-4e70-8451-896723d8a97c/7d99cf4e8b962cf93bb7989378326147.jpg,https://static.growthpalette.com/img/post/cdcd2ab1-69a9-4ea6-b19a-e40c94e55015/4f5dec10a9d0577e46fd6ebd03196351.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,VG0002チーキーベア,グレー,"ドドドギャル。
体感もでかくて発色も良くてマジで盛れる💗",ドドドギャル。めちゃ体感もでかくて発色も良くてマジで盛れる,VG0001,ビクトリアガーデン,チョコレートブラウン,VG0001チョコレートブラウン,1month,ブラウン,14.5mm,13.8mm,ブラウン,1
TRUE,TRUE,OK,-,VG0002,dp,3403,PB,ビクトリアガーデン,ディップピンク,1day,"1,760",10,度なしのみ取扱い,15,14.6,8.7,38,"モイスト,UVカット","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1ztoDd-sj2gA99mnVb4ziyQOmGNawOkbR/view?usp=drivesdk,https://drive.google.com/file/d/1Pj4efLkX-jG8maHQxav-e0Ds8cmoIzEn/view?usp=drivesdk,https://drive.google.com/drive/folders/1YOXgYW_B1zv4mSAGt1F97Fk6kqyrgiSb,https://drive.google.com/drive/folders/1IS1DU4G2QgFIjlB-He4JAEz4n2lHTxPS,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ディップピンク/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ディップピンク/lens.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ディップピンク/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ディップピンク/茶目/brown.jpg,https://static.growthpalette.com/img/post/c77bc70a-c851-41ef-8869-3fe67d566fc8/1761e3db66ec6b6131b0e31ad0376200.jpg,https://static.growthpalette.com/img/post/1f09dec7-7aff-4940-a13b-26413ff7bb6f/30050f03685a85dd5976a4798c608174.jpg,度なしのみ,3箱_背景ピンク,VG0002ディップピンク,ピンク,"ギャルが求めてたピンク可愛い♡
でも地雷ちゃんでも使えるよ👍️",-,VG0002,ビクトリアガーデン,ディップピンク,VG0002ディップピンク,1day,ピンク,15.0mm,14.6mm,ピンク,1
TRUE,TRUE,OK,-,VG0002,vlbg,3404,PB,ビクトリアガーデン,バニラベージュ,1day,"1,760",10,-8,15,14.6,8.7,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1kh41FJVT90LXZbOE0jUqFMtYXjUdT9aT/view?usp=drivesdk,https://drive.google.com/file/d/1k1v7yJleVTYwO7fBAk_WwVQWcArWBMe7/view?usp=drivesdk,https://drive.google.com/drive/folders/1eEZ8_7wXzkkz7X5CxT0wzU5pYd67P4kf,https://drive.google.com/drive/folders/11WdFVU2scJ03YOccG78cQk_byQwEj4n1,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/バニラベージュ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/バニラベージュ/lens.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/バニラベージュ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/バニラベージュ/茶目/brown.jpg,https://static.growthpalette.com/img/post/efe76b2f-d543-4ccf-a822-1baba985bfd7/eb0d323102e4d7ff2b4e55f979799473.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/VG0002-VLBG-4.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,VG0002バニラベージュ,ベージュ,"くっきりフチのギャルベージュ！
ド派手に強く盛りたいならこれ",くっきりフチのギャルベージュ！ド派手に強く盛りたいならこれ,VG0002,ビクトリアガーデン,バニラベージュ,VG0002バニラベージュ,1day,ベージュ,15.0mm,14.6mm,ベージュ,1
TRUE,TRUE,OK,新色,VG0002,blagr,3405,PB,ビクトリアガーデン,ブレイジーグレー,1day,"1,760",10,-8,15,14.6,8.7,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1o0aWjIZMyNnPabpAznWMepOI3QWnsGgJ/view?usp=drive_link,https://drive.google.com/file/d/1XircM7Sq91bGcoJCyJsgn5h-SqwyWRA0/view?usp=drive_link,https://drive.google.com/drive/folders/1nZ1UFM7SmvSk6l1BZuBO8EpmV_ySm_DO?usp=drive_link,https://drive.google.com/drive/folders/1K7PYulQW6znNNemWdV5BiccKxZohOp-2?usp=drive_link,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ブレイジーグレー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ブレイジーグレー/lens.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ブレイジーグレー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ブレイジーグレー/茶目/brown.jpg,https://static.growthpalette.com/img/post/a8aa6b7c-871b-4859-883a-91c1871cf4b2/eaf34c63091538a2976dd979c9498c5c.jpg,https://static.growthpalette.com/img/post/bf3c1398-07e4-4dd9-9573-3e4c95737c32/d8445edf6a26ca16dc268e13926b1ec2.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,VG0002ブレイジーグレー,"ベージュ,グレー","ちょい太めフチがギャルだけじゃなくて
ワンホンメイクにも使えて◎",#N/A,,ビクトリアガーデン,ブレイジーグレー,ブレイジーグレー,1day,ベージュ,15.0mm,14.6mm,ベージュ,1
TRUE,TRUE,OK,新色,VG0002,blbe,3406,PB,ビクトリアガーデン,ブレイジーベージュ,1day,"1,760",10,-8,15,14.6,8.7,38,"モイスト,UVカット,8","モイスト,UVカット",#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/19qWL7vI-UobGs88-5mYbt6r-d1cu0Qdk/view?usp=drive_link,https://drive.google.com/file/d/1U1dDpSB8zpbJdlrQAd3QAkm4oD1Ey6WI/view?usp=drive_link,https://drive.google.com/drive/folders/1Qn3E4RAXFy6r73bTSPOYU_q1TWID5Fi6?usp=drive_link,https://drive.google.com/drive/folders/1MO5vkDBnaXTH0R9Zfh1HHjiIsrgtq1y8?usp=drive_link,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ブレイジーベージュ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ブレイジーベージュ/lens.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ブレイジーベージュ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/ビクトリアガーデン/ブレイジーベージュ/茶目/brown.jpg,https://static.growthpalette.com/img/post/a871810f-1f5e-40d6-9e46-1736c69cf2f0/20cb40e905e70c734c17ca57a6933303.jpg,https://static.growthpalette.com/img/post/89d21ec6-0542-4364-81a8-6175dfd09675/dc2c3a9e22f8a63452fadd980fb295a1.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,VG0002ブレイジーベージュ,ブラウン,"美人ギャルみたいになれる♡
バチバチじゃないのも良い",#N/A,,ビクトリアガーデン,ブレイジーベージュ,ブレイジーベージュ,1day,グレー,15.0mm,14.6mm,グレー,1
TRUE,TRUE,OK,-,VG0001,ccbr,3501,PB,ビクトリアガーデン,チョコレートブラウン,1month,"1,980",2,-8,14.5,13.8,8.6,38,"モイスト,UVカット","モイスト,UVカット",#8eb3c8,/Users/asano/Desktop/data_sample/Links/bundle_pb_monthly.jpg,https://drive.google.com/file/d/1cF97Avso1HGkgB7-9G3DXyg7WOaTY2-w/view?usp=drivesdk,https://drive.google.com/file/d/1TdsLmQefscqVGKUVGRYJpPA7Au50Uesd/view?usp=drivesdk,https://drive.google.com/drive/folders/1uxBADsE7pjeAU_oN9-mH30Pi420p4kx2,https://drive.google.com/drive/folders/1wxYzsbYnkoece8tujlqC_nWKFVunOLFD,/Users/asano/Desktop/data/Links/1month/ビクトリアガーデン/チョコレートブラウン/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/ビクトリアガーデン/チョコレートブラウン/lens.jpg,/Users/asano/Desktop/data/Links/1month/ビクトリアガーデン/チョコレートブラウン/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/ビクトリアガーデン/チョコレートブラウン/茶目/brown.jpg,https://static.growthpalette.com/img/post/2d26458c-0acc-4dcb-83c6-679d91716a68/3401d27daa3af134d18fad06b860e19f.jpg,https://static.growthpalette.com/img/post/ca5a07f4-8176-419d-8341-4e347861140e/b7caa18f6b6433c74a36cba2aee20339.jpg,度なしのみ,2箱_背景が水色,VG0001チョコレートブラウン,ブラウン,"王道のギャルになりたいならコレ！
お花っぽい柄が平成っぽくてアゲ⤴",-,VG0001,ビクトリアガーデン,ヘーゼルクラッシュ,VG0001ヘーゼルクラッシュ,1month,ヘーゼル,14.5mm,13.8mm,ヘーゼル,1
TRUE,TRUE,OK,-,VG0001,hlcs,3502,PB,ビクトリアガーデン,ヘーゼルクラッシュ,1month,"1,980",2,-8,14.5,13.8,8.6,38,"モイスト,UVカット,8","モイスト,UVカット",#8eb3c8,/Users/asano/Desktop/data_sample/Links/bundle_pb_monthly.jpg,https://drive.google.com/file/d/1EDzqTmyrSPSUq1yVpmpJjYNah2h2U4QN/view?usp=drivesdk,https://drive.google.com/file/d/1x-16g2hKY8oF-S0qj_RCcP2npIiGuff-/view?usp=drivesdk,https://drive.google.com/drive/folders/1g2ev2A26kg32y26Sxti-G7sGDiVOg9L2,https://drive.google.com/drive/folders/1s3HA2VJYGP43seE0pfUruoKW8bP3TFPw,/Users/asano/Desktop/data/Links/1month/ビクトリアガーデン/ヘーゼルクラッシュ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/ビクトリアガーデン/ヘーゼルクラッシュ/lens.jpg,/Users/asano/Desktop/data/Links/1month/ビクトリアガーデン/ヘーゼルクラッシュ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/ビクトリアガーデン/ヘーゼルクラッシュ/茶目/brown.jpg,https://static.growthpalette.com/img/post/06dc1a49-7f36-45e9-a469-555c5280408f/ba5ff5a2162fc9de6071f2c1708bdca3.jpg,https://static.growthpalette.com/img/post/6a7615f4-b609-4a7b-81b9-91c6088c60db/947c33fb9652b24b2e2d8aac2369015c.jpg,度なし（±0.00）〜8.00,2箱_背景が水色,VG0001ヘーゼルクラッシュ,ヘーゼル,"ハーフ系の姉ギャルはこれです！
なめられない強め顔になる✨️",-,RFL0001,レフィネライト,アリスクラウディ,RFL0001アリスクラウディ,1day,"ブルー,グレー,ネイビー",14.2mm,13.6mm,ブルー,1
TRUE,TRUE,OK,-,RFL0001,ac,3601,PB,レフィネライト,アリスクラウディ,1day,"1,760",6,-8,14.2,13.6,8.6,38,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1i4vvbqPedJ2JHInRmEQbfBplPbk9PH-D/view?usp=drivesdk,https://drive.google.com/file/d/1TVeEKYwBaHlNgGz0FHRwoMEbLf7273jT/view?usp=drivesdk,https://drive.google.com/drive/folders/1mSDgIbkg6n2j2JIhup2Wx8rnZZTDE-nf,https://drive.google.com/drive/folders/141NMkOiYgSsnV0TYgbbcqWeuagZOtekG,/Users/asano/Desktop/data/Links/1day/レフィネライト/アリスクラウディ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/アリスクラウディ/lens.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/アリスクラウディ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/アリスクラウディ/茶目/brown.jpg,https://static.growthpalette.com/img/post/a5dc2bd9-e4e5-41a2-a629-c76f97809759/7bda5d92188a23af5197d2fa26c9c930.jpg,https://static.growthpalette.com/img/post/db9f8ac7-f76b-43c4-86a2-71ff21bbd242/293b1f87d4d910ee52940be11b74e29f.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,RFL0001アリスクラウディ,"ブルー,グレー,ネイビー",グレーみのある水色、外国人みたいな目に！,-,RFL0001,レフィネライト,クリムゾンルビー,RFL0001クリムゾンルビー,1day,"ピンク,レッド",14.2mm,13.6mm,レッド,1
TRUE,TRUE,OK,-,RFL0001,crb,3602,PB,レフィネライト,クリムゾンルビー,1day,"1,760",6,-8,14.2,13.6,8.6,38,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1ktd-Yav2Nf1BaNLgoWQw7DZ9kELE2eQx/view?usp=drivesdk,https://drive.google.com/file/d/1JE8sTPeO6HUmaCATOvdv-43ee3nhl7J6/view?usp=drivesdk,https://drive.google.com/drive/folders/11DoUzcZeo-jgD5q4NJ538yTsmPSob6CA,https://drive.google.com/drive/folders/1WIiGvrf_K_3qBElVpgps6O-BD1ZHNc7N,/Users/asano/Desktop/data/Links/1day/レフィネライト/クリムゾンルビー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/クリムゾンルビー/lens.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/クリムゾンルビー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/クリムゾンルビー/茶目/brown.jpg,https://static.growthpalette.com/img/post/3c7adf05-566c-4cb2-a02e-72be9eac6e44/6f168af5c9cfdce4de8daac65f77205b.jpg,https://static.growthpalette.com/img/post/b27445a8-dca9-46e9-bd3d-741de2d66dd8/8ede73dc6e952240acab08fbcb042434.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,RFL0001クリムゾンルビー,"ピンク,レッド","控えめ赤コン！ちょいピンクみがかわいい💗
",-,RFL0001,レフィネライト,シトラスクォーツ,RFL0001シトラスクォーツ,1day,イエロー,14.2mm,13.6mm,ベージュ,1
TRUE,TRUE,OK,-,RFL0001,cq,3603,PB,レフィネライト,シトラスクォーツ,1day,"1,760",6,-8,14.2,13.6,8.6,38,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/1ACDQ_EkXFAwy6Y1VD4iG6JbpAo_8FGvU/view?usp=drivesdk,https://drive.google.com/file/d/1lI8EUixYCMOEodtmnyPjRXd6qhiW924A/view?usp=drivesdk,https://drive.google.com/drive/folders/1hclzsZ0ResdiCxm1i_D-_OykZ9dEj56-,https://drive.google.com/drive/folders/1ITKm3pI_kzpA9peTlHaWUgqeinhDVrYM,/Users/asano/Desktop/data/Links/1day/レフィネライト/シトラスクォーツ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/シトラスクォーツ/lens.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/シトラスクォーツ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/シトラスクォーツ/茶目/brown.jpg,https://static.growthpalette.com/img/post/8c38d8ce-0470-4d77-8a4c-0588755e0bb7/7b9c3be645556d88db4c7f471fb44254.jpg,https://static.growthpalette.com/img/post/6a5906c3-fdea-426c-901a-7ac11310eae8/a350902ac07130477567612c74866762.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,RFL0001シトラスクォーツ,イエロー,怖くない黄色だから爬虫類にならない✨️,-,RFL0001,レフィネライト,バイオレットラピス,RFL0001バイオレットラピス,1day,パープル,14.2mm,13.6mm,パープル,1
TRUE,TRUE,OK,-,RFL0001,vl,3604,PB,レフィネライト,バイオレットラピス,1day,"1,760",6,-8,14.2,13.6,8.6,38,"UVカット,8",UVカット,#d489ab,/Users/asano/Desktop/data_sample/Links/bundle_pb_oneday.jpg,https://drive.google.com/file/d/19QFxF7OnmNmUXNzVeYOUsGUSAnjE0ie1/view?usp=drivesdk,https://drive.google.com/file/d/1qQ3yb8od1c5K51XydK4bKOsgJWNGvbcB/view?usp=drivesdk,https://drive.google.com/drive/folders/1hpm-3HtgB9jVj0pksP7V05pjJErSXRJM,https://drive.google.com/drive/folders/1c-fKPtyixzZV2gPff2IMF09JVRz7EbWI,/Users/asano/Desktop/data/Links/1day/レフィネライト/バイオレットラピス/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/バイオレットラピス/lens.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/バイオレットラピス/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/レフィネライト/バイオレットラピス/茶目/brown.jpg,https://static.growthpalette.com/img/post/e96188fe-b2b0-489a-ad7b-e842bc1ab2f2/21251a2c9d80dd21e0250e9d3e019191.jpg,https://static.growthpalette.com/img/post/5e8febe8-3aa2-4e52-bd1d-cbf7c651bd8c/efd93694377e2c1d45412bce721e0e85.jpg,度なし（±0.00）〜8.00,3箱_背景ピンク,RFL0001バイオレットラピス,パープル,キラキラ紫、透明感あるのに高発色ですごい！,-,RFL0001,レフィネライト,ヨーロピアンアクア,RFL0001ヨーロピアンアクア,1day,"グリーン,ブルー",14.2mm,13.6mm,ブルー,1
